date,CD91
20000104,7.35
20000105,7.37
20000106,7.38
20000107,7.38
20000110,7.36
20000111,7.36
20000112,7.36
20000113,7.35
20000114,7.33
20000117,7.31
20000118,7.29
20000119,7.25
20000120,7.2
20000121,7.2
20000124,7.2
20000125,7.2
20000126,7.2
20000127,7.2
20000128,7.2
20000131,7.2
20000201,7.2
20000202,7.2
20000203,7.2
20000207,7.2
20000208,7.2
20000209,7.2
20000210,7.2
20000211,7.15
20000214,7.15
20000215,7.14
20000216,7.13
20000217,7.12
20000218,7.11
20000221,7.11
20000222,7.1
20000223,7.1
20000224,7.08
20000225,7.05
20000228,7.03
20000229,7.01
20000302,7.01
20000303,7.01
20000306,6.99
20000307,7
20000308,6.99
20000309,6.99
20000310,6.99
20000313,6.99
20000314,6.99
20000315,7
20000316,7
20000317,7
20000320,7
20000321,7
20000322,7
20000323,7
20000324,7
20000327,7
20000328,7
20000329,7
20000330,7
20000331,7.01
20000403,7
20000404,7
20000406,7
20000407,7
20000410,7.01
20000411,7
20000412,7.02
20000414,7.05
20000417,7.09
20000418,7.1
20000419,7.1
20000420,7.1
20000421,7.1
20000424,7.1
20000425,7.1
20000426,7.1
20000427,7.1
20000428,7.1
20000502,7.1
20000503,7.1
20000504,7.1
20000508,7.1
20000509,7.11
20000510,7.12
20000512,7.13
20000515,7.15
20000516,7.15
20000517,7.15
20000518,7.15
20000519,7.15
20000522,7.15
20000523,7.16
20000524,7.16
20000525,7.16
20000526,7.16
20000529,7.16
20000530,7.16
20000531,7.16
20000601,7.16
20000602,7.16
20000605,7.16
20000607,7.16
20000608,7.16
20000609,7.16
20000612,7.16
20000613,7.18
20000614,7.18
20000615,7.18
20000616,7.19
20000619,7.18
20000620,7.18
20000621,7.18
20000622,7.18
20000623,7.18
20000626,7.18
20000627,7.18
20000628,7.18
20000629,7.18
20000630,7.18
20000703,7.18
20000704,7.18
20000705,7.18
20000706,7.18
20000707,7.18
20000710,7.18
20000711,7.18
20000712,7.18
20000713,7.18
20000714,7.18
20000718,7.17
20000719,7.16
20000720,7.15
20000721,7.15
20000724,7.11
20000725,7.1
20000726,7.08
20000727,7.09
20000728,7.07
20000731,7.06
20000801,7.06
20000802,7.05
20000803,7.05
20000804,7.05
20000807,7.05
20000808,7.05
20000809,7.04
20000810,7.04
20000811,7.04
20000814,7.04
20000816,7.04
20000817,7.04
20000818,7.04
20000821,7.04
20000822,7.04
20000823,7.03
20000824,7.04
20000825,7.04
20000828,7.04
20000829,7.05
20000830,7.05
20000831,7.05
20000901,7.05
20000904,7.05
20000905,7.05
20000906,7.05
20000907,7.05
20000908,7.04
20000914,7.05
20000915,7.05
20000918,7.05
20000919,7.05
20000920,7.05
20000921,7.05
20000922,7.05
20000925,7.05
20000926,7.05
20000927,7.05
20000928,7.05
20000929,7.05
20001002,7.05
20001004,7.05
20001005,7.05
20001006,7.05
20001009,7.04
20001010,7.04
20001011,7.04
20001012,7.04
20001013,7.04
20001016,7.04
20001017,7.04
20001018,7.04
20001019,7.04
20001020,7.04
20001023,7.04
20001024,7.04
20001025,7.04
20001026,7.04
20001027,7.03
20001030,7.02
20001031,7.02
20001101,7.02
20001102,7.02
20001103,7.02
20001106,7.02
20001107,7.02
20001108,7.01
20001109,7
20001110,7
20001113,7
20001114,7
20001115,7
20001116,6.99
20001117,6.99
20001120,6.99
20001121,6.99
20001122,6.98
20001123,6.98
20001124,6.97
20001127,6.95
20001128,6.94
20001129,6.94
20001130,6.94
20001201,6.92
20001204,6.9
20001205,6.9
20001206,6.9
20001207,6.9
20001208,6.9
20001211,6.9
20001212,6.9
20001213,6.9
20001214,6.88
20001215,6.88
20001218,6.88
20001219,6.88
20001220,6.88
20001221,6.88
20001222,6.88
20001226,6.88
20010102,6.88
20010103,6.87
20010104,6.77
20010105,6.68
20010108,6.66
20010109,6.64
20010110,6.64
20010111,6.62
20010112,6.59
20010115,6.57
20010116,6.55
20010117,6.37
20010118,6.24
20010119,6.16
20010122,6.08
20010126,6.05
20010129,6.04
20010130,6
20010131,5.94
20010201,5.91
20010202,5.89
20010205,5.86
20010206,5.83
20010207,5.8
20010208,5.8
20010209,5.78
20010212,5.75
20010213,5.73
20010214,5.69
20010215,5.67
20010216,5.66
20010219,5.63
20010220,5.61
20010221,5.62
20010222,5.62
20010223,5.65
20010226,5.68
20010227,5.69
20010228,5.68
20010302,5.67
20010305,5.66
20010306,5.67
20010307,5.68
20010308,5.69
20010309,5.68
20010312,5.68
20010313,5.68
20010314,5.68
20010315,5.67
20010316,5.67
20010319,5.67
20010320,5.67
20010321,5.68
20010322,5.69
20010323,5.69
20010326,5.69
20010327,5.69
20010328,5.7
20010329,5.7
20010330,5.7
20010402,5.74
20010403,5.81
20010404,5.87
20010406,5.87
20010409,5.87
20010410,5.84
20010411,5.84
20010412,5.83
20010413,5.83
20010416,5.83
20010417,5.83
20010418,5.83
20010419,5.83
20010420,5.83
20010423,5.83
20010424,5.83
20010425,5.84
20010426,5.86
20010427,5.89
20010430,5.92
20010502,5.9
20010503,5.9
20010504,5.89
20010507,5.89
20010508,5.89
20010509,5.89
20010510,5.89
20010511,5.89
20010514,5.89
20010515,5.89
20010516,5.88
20010517,5.87
20010518,5.85
20010521,5.83
20010522,5.83
20010523,5.83
20010524,5.82
20010525,5.82
20010528,5.81
20010529,5.8
20010530,5.78
20010531,5.77
20010601,5.76
20010604,5.74
20010605,5.74
20010607,5.74
20010608,5.73
20010611,5.73
20010612,5.7
20010613,5.67
20010614,5.64
20010615,5.62
20010618,5.61
20010619,5.61
20010620,5.6
20010621,5.6
20010622,5.6
20010625,5.59
20010626,5.58
20010627,5.57
20010628,5.57
20010629,5.57
20010702,5.56
20010703,5.55
20010704,5.53
20010705,5.5
20010706,5.46
20010709,5.44
20010710,5.43
20010711,5.41
20010712,5.38
20010713,5.37
20010716,5.35
20010718,5.33
20010719,5.29
20010720,5.22
20010723,5.17
20010724,5.16
20010725,5.14
20010726,5.12
20010727,5.11
20010730,5.11
20010731,5.14
20010801,5.13
20010802,5.12
20010803,5.11
20010806,5.1
20010807,5.1
20010808,5.1
20010809,5
20010810,4.9
20010813,4.84
20010814,4.84
20010816,4.86
20010817,4.85
20010820,4.84
20010821,4.84
20010822,4.83
20010823,4.82
20010824,4.82
20010827,4.82
20010828,4.82
20010829,4.81
20010830,4.82
20010831,4.81
20010903,4.8
20010904,4.8
20010905,4.81
20010906,4.81
20010907,4.81
20010910,4.81
20010911,4.81
20010912,4.81
20010913,4.81
20010914,4.81
20010917,4.81
20010918,4.81
20010919,4.54
20010920,4.49
20010921,4.47
20010924,4.44
20010925,4.43
20010926,4.42
20010927,4.42
20010928,4.41
20011004,4.37
20011005,4.34
20011008,4.29
20011009,4.26
20011010,4.26
20011011,4.27
20011012,4.38
20011015,4.36
20011016,4.37
20011017,4.38
20011018,4.39
20011019,4.37
20011022,4.37
20011023,4.36
20011024,4.37
20011025,4.38
20011026,4.39
20011029,4.39
20011030,4.39
20011031,4.38
20011101,4.38
20011102,4.38
20011105,4.39
20011106,4.39
20011107,4.38
20011108,4.39
20011109,4.39
20011112,4.39
20011113,4.39
20011114,4.45
20011115,4.53
20011116,4.57
20011119,4.59
20011120,4.59
20011121,4.61
20011122,4.65
20011123,4.66
20011126,4.69
20011127,4.74
20011128,4.75
20011129,4.76
20011130,4.76
20011203,4.76
20011204,4.76
20011205,4.77
20011206,4.83
20011207,4.83
20011210,4.87
20011211,4.88
20011212,4.89
20011213,4.87
20011214,4.87
20011217,4.87
20011218,4.86
20011219,4.86
20011220,4.86
20011221,4.86
20011224,4.86
20011226,4.85
20011227,4.86
20011228,4.86
20020102,4.87
20020103,4.88
20020104,4.88
20020107,4.88
20020108,4.88
20020109,4.88
20020110,4.87
20020111,4.86
20020114,4.84
20020115,4.81
20020116,4.79
20020117,4.77
20020118,4.76
20020121,4.75
20020122,4.75
20020123,4.74
20020124,4.71
20020125,4.7
20020128,4.7
20020129,4.69
20020130,4.68
20020131,4.67
20020201,4.65
20020204,4.64
20020205,4.61
20020206,4.6
20020207,4.59
20020208,4.55
20020214,4.54
20020215,4.53
20020218,4.51
20020219,4.5
20020220,4.5
20020221,4.49
20020222,4.49
20020225,4.48
20020226,4.47
20020227,4.47
20020228,4.45
20020304,4.45
20020305,4.45
20020306,4.46
20020307,4.45
20020308,4.49
20020311,4.5
20020312,4.5
20020313,4.54
20020314,4.55
20020315,4.6
20020318,4.61
20020319,4.7
20020320,4.77
20020321,4.8
20020322,4.8
20020325,4.82
20020326,4.83
20020327,4.84
20020328,4.84
20020329,4.83
20020401,4.82
20020402,4.83
20020403,4.83
20020404,4.83
20020408,4.83
20020409,4.83
20020410,4.82
20020411,4.82
20020412,4.82
20020415,4.81
20020416,4.81
20020417,4.79
20020418,4.77
20020419,4.76
20020422,4.75
20020423,4.74
20020424,4.74
20020425,4.74
20020426,4.73
20020429,4.72
20020430,4.72
20020502,4.71
20020503,4.7
20020506,4.69
20020507,4.76
20020508,4.8
20020509,4.82
20020510,4.81
20020513,4.81
20020514,4.81
20020515,4.82
20020516,4.83
20020517,4.84
20020520,4.84
20020521,4.85
20020522,4.85
20020523,4.84
20020524,4.83
20020527,4.83
20020528,4.83
20020529,4.83
20020530,4.83
20020531,4.83
20020603,4.83
20020604,4.83
20020605,4.83
20020607,4.83
20020610,4.83
20020611,4.83
20020612,4.83
20020614,4.84
20020617,4.83
20020618,4.83
20020619,4.84
20020620,4.84
20020621,4.85
20020624,4.86
20020625,4.88
20020626,4.89
20020627,4.9
20020628,4.91
20020702,4.91
20020703,4.91
20020704,4.92
20020705,4.94
20020708,4.94
20020709,4.95
20020710,4.95
20020711,4.95
20020712,4.95
20020715,4.95
20020716,4.95
20020718,4.95
20020719,4.94
20020722,4.92
20020723,4.91
20020724,4.89
20020725,4.86
20020726,4.85
20020729,4.84
20020730,4.84
20020731,4.84
20020801,4.84
20020802,4.83
20020805,4.81
20020806,4.81
20020807,4.8
20020808,4.8
20020809,4.8
20020812,4.8
20020813,4.8
20020814,4.79
20020816,4.79
20020819,4.79
20020820,4.79
20020821,4.8
20020822,4.8
20020823,4.8
20020826,4.8
20020827,4.8
20020828,4.8
20020829,4.8
20020830,4.8
20020902,4.8
20020903,4.8
20020904,4.8
20020905,4.8
20020906,4.8
20020909,4.8
20020910,4.8
20020911,4.8
20020912,4.8
20020913,4.8
20020916,4.8
20020917,4.82
20020918,4.82
20020919,4.82
20020923,4.82
20020924,4.82
20020925,4.82
20020926,4.82
20020927,4.84
20020930,4.86
20021001,4.86
20021002,4.86
20021004,4.87
20021007,4.87
20021008,4.87
20021009,4.87
20021010,4.87
20021011,4.89
20021014,4.9
20021015,4.91
20021016,4.92
20021017,4.93
20021018,4.94
20021021,4.94
20021022,4.94
20021023,4.94
20021024,4.94
20021025,4.94
20021028,4.94
20021029,4.94
20021030,4.94
20021031,4.94
20021101,4.94
20021104,4.94
20021105,4.94
20021106,4.94
20021107,4.94
20021108,4.93
20021111,4.92
20021112,4.91
20021113,4.91
20021114,4.91
20021115,4.91
20021118,4.9
20021119,4.89
20021120,4.89
20021121,4.89
20021122,4.89
20021125,4.89
20021126,4.89
20021127,4.89
20021128,4.9
20021129,4.9
20021202,4.9
20021203,4.9
20021204,4.9
20021205,4.9
20021206,4.9
20021209,4.9
20021210,4.9
20021211,4.9
20021212,4.9
20021213,4.9
20021216,4.9
20021217,4.9
20021218,4.9
20021220,4.9
20021223,4.9
20021224,4.9
20021226,4.9
20021227,4.9
20021230,4.9
20030102,4.9
20030103,4.9
20030106,4.9
20030107,4.89
20030108,4.86
20030109,4.84
20030110,4.81
20030113,4.81
20030114,4.76
20030115,4.74
20030116,4.66
20030117,4.63
20030120,4.6
20030121,4.59
20030122,4.58
20030123,4.56
20030124,4.56
20030127,4.56
20030128,4.55
20030129,4.54
20030130,4.55
20030203,4.55
20030204,4.55
20030205,4.55
20030206,4.54
20030207,4.54
20030210,4.54
20030211,4.53
20030212,4.53
20030213,4.53
20030214,4.53
20030217,4.54
20030218,4.54
20030219,4.54
20030220,4.54
20030221,4.54
20030224,4.54
20030225,4.54
20030226,4.54
20030227,4.53
20030228,4.53
20030303,4.53
20030304,4.53
20030305,4.53
20030306,4.53
20030307,4.53
20030310,4.52
20030311,4.51
20030312,4.7
20030313,5.04
20030314,5.04
20030317,5.06
20030318,5.06
20030319,4.97
20030320,4.91
20030321,4.88
20030324,4.86
20030325,4.81
20030326,4.76
20030327,4.75
20030328,4.73
20030331,4.7
20030401,4.7
20030402,4.7
20030403,4.69
20030404,4.69
20030407,4.69
20030408,4.69
20030409,4.69
20030410,4.64
20030411,4.61
20030414,4.61
20030415,4.59
20030416,4.59
20030417,4.58
20030418,4.58
20030421,4.57
20030422,4.57
20030423,4.57
20030424,4.57
20030425,4.57
20030428,4.55
20030429,4.55
20030430,4.54
20030502,4.51
20030506,4.51
20030507,4.51
20030509,4.49
20030512,4.49
20030513,4.43
20030514,4.41
20030515,4.39
20030516,4.39
20030519,4.35
20030520,4.33
20030521,4.32
20030522,4.33
20030523,4.33
20030526,4.33
20030527,4.33
20030528,4.32
20030529,4.3
20030530,4.3
20030602,4.3
20030603,4.3
20030604,4.3
20030605,4.3
20030609,4.29
20030610,4.29
20030611,4.29
20030612,4.27
20030613,4.26
20030616,4.26
20030617,4.26
20030618,4.26
20030619,4.26
20030620,4.27
20030623,4.28
20030624,4.28
20030625,4.28
20030626,4.29
20030627,4.29
20030630,4.3
20030701,4.3
20030702,4.3
20030703,4.31
20030704,4.33
20030707,4.33
20030708,4.34
20030709,4.34
20030710,4.24
20030711,4.19
20030714,4.18
20030715,4.12
20030716,4.11
20030718,4.09
20030721,4.05
20030722,4.05
20030723,4.02
20030724,4.02
20030725,4.01
20030728,4.01
20030729,3.98
20030730,3.97
20030731,3.96
20030801,3.95
20030804,3.94
20030805,3.93
20030806,3.93
20030807,3.93
20030808,3.92
20030811,3.92
20030812,3.91
20030813,3.9
20030814,3.9
20030818,3.9
20030819,3.9
20030820,3.88
20030821,3.88
20030822,3.87
20030825,3.86
20030826,3.85
20030827,3.85
20030828,3.85
20030829,3.85
20030901,3.85
20030902,3.85
20030903,3.85
20030904,3.84
20030905,3.84
20030908,3.83
20030909,3.83
20030915,3.82
20030916,3.82
20030917,3.81
20030918,3.81
20030919,3.8
20030922,3.8
20030923,3.8
20030924,3.8
20030925,3.82
20030926,3.9
20030929,3.9
20030930,3.89
20031001,3.88
20031002,3.88
20031006,3.88
20031007,3.88
20031008,3.88
20031009,3.88
20031010,3.88
20031013,3.88
20031014,3.88
20031015,3.91
20031016,3.92
20031017,3.93
20031020,3.94
20031021,3.94
20031022,3.94
20031023,3.94
20031024,3.96
20031027,3.97
20031028,3.99
20031029,4.03
20031030,4.04
20031031,4.05
20031103,4.09
20031104,4.14
20031105,4.15
20031106,4.16
20031107,4.17
20031110,4.2
20031111,4.21
20031112,4.24
20031113,4.25
20031114,4.25
20031117,4.25
20031118,4.27
20031119,4.26
20031120,4.26
20031121,4.26
20031124,4.27
20031125,4.27
20031126,4.27
20031127,4.27
20031128,4.28
20031201,4.31
20031202,4.31
20031203,4.32
20031204,4.33
20031205,4.33
20031208,4.33
20031209,4.34
20031210,4.35
20031211,4.35
20031212,4.35
20031215,4.35
20031216,4.35
20031217,4.35
20031218,4.35
20031219,4.35
20031222,4.35
20031223,4.35
20031224,4.35
20031226,4.35
20031229,4.35
20031230,4.36
20040102,4.33
20040105,4.33
20040106,4.33
20040107,4.33
20040108,4.33
20040109,4.3
20040112,4.27
20040113,4.27
20040114,4.27
20040115,4.24
20040116,4.24
20040119,4.24
20040120,4.24
20040126,4.22
20040127,4.21
20040128,4.2
20040129,4.19
20040130,4.19
20040202,4.19
20040203,4.18
20040204,4.18
20040205,4.17
20040206,4.17
20040209,4.11
20040210,4.11
20040211,4.11
20040212,4.08
20040213,4.08
20040216,4.07
20040217,4.04
20040218,4.01
20040219,4
20040220,4
20040223,4
20040224,4
20040225,4
20040226,4
20040227,4
20040302,4
20040303,4
20040304,4
20040305,3.98
20040308,3.97
20040309,3.97
20040310,3.97
20040311,3.96
20040312,3.95
20040315,3.94
20040316,3.94
20040317,3.94
20040318,3.91
20040319,3.9
20040322,3.9
20040323,3.88
20040324,3.88
20040325,3.88
20040326,3.88
20040329,3.88
20040330,3.9
20040331,3.9
20040401,3.9
20040402,3.9
20040406,3.95
20040407,3.95
20040408,3.94
20040409,3.91
20040412,3.91
20040413,3.91
20040414,3.91
20040416,3.91
20040419,3.91
20040420,3.91
20040421,3.91
20040422,3.91
20040423,3.9
20040426,3.9
20040427,3.9
20040428,3.9
20040429,3.9
20040430,3.9
20040503,3.9
20040504,3.9
20040506,3.9
20040507,3.9
20040510,3.9
20040511,3.9
20040512,3.9
20040513,3.9
20040514,3.9
20040517,3.9
20040518,3.9
20040519,3.9
20040520,3.9
20040521,3.9
20040524,3.89
20040525,3.89
20040527,3.89
20040528,3.89
20040531,3.89
20040601,3.89
20040602,3.89
20040603,3.88
20040604,3.88
20040607,3.88
20040608,3.88
20040609,3.88
20040610,3.88
20040611,3.89
20040614,3.9
20040615,3.9
20040616,3.9
20040617,3.93
20040618,3.93
20040621,3.93
20040622,3.93
20040623,3.93
20040624,3.93
20040625,3.93
20040628,3.93
20040629,3.93
20040630,3.93
20040701,3.93
20040702,3.91
20040705,3.91
20040706,3.91
20040707,3.91
20040708,3.91
20040709,3.91
20040712,3.91
20040713,3.91
20040714,3.91
20040715,3.91
20040716,3.91
20040719,3.9
20040720,3.9
20040721,3.9
20040722,3.9
20040723,3.9
20040726,3.9
20040727,3.9
20040728,3.9
20040729,3.9
20040730,3.9
20040802,3.9
20040803,3.9
20040804,3.9
20040805,3.9
20040806,3.9
20040809,3.9
20040810,3.9
20040811,3.9
20040812,3.73
20040813,3.67
20040816,3.65
20040817,3.62
20040818,3.59
20040819,3.58
20040820,3.58
20040823,3.57
20040824,3.56
20040825,3.56
20040826,3.55
20040827,3.53
20040830,3.52
20040831,3.52
20040901,3.52
20040902,3.52
20040903,3.52
20040906,3.52
20040907,3.52
20040908,3.51
20040909,3.51
20040910,3.51
20040913,3.51
20040914,3.53
20040915,3.52
20040916,3.52
20040917,3.53
20040920,3.53
20040921,3.53
20040922,3.53
20040923,3.54
20040924,3.54
20040930,3.54
20041001,3.54
20041004,3.52
20041005,3.47
20041006,3.43
20041007,3.54
20041008,3.54
20041011,3.53
20041012,3.53
20041013,3.53
20041014,3.53
20041015,3.53
20041018,3.53
20041019,3.53
20041020,3.53
20041021,3.53
20041022,3.53
20041025,3.53
20041026,3.53
20041027,3.53
20041028,3.53
20041029,3.53
20041101,3.53
20041102,3.53
20041103,3.54
20041104,3.54
20041105,3.54
20041108,3.54
20041109,3.54
20041110,3.54
20041111,3.37
20041112,3.36
20041115,3.35
20041116,3.35
20041117,3.35
20041118,3.36
20041119,3.36
20041122,3.36
20041123,3.36
20041124,3.36
20041125,3.36
20041126,3.36
20041129,3.36
20041130,3.36
20041201,3.36
20041202,3.36
20041203,3.36
20041206,3.36
20041207,3.36
20041208,3.37
20041209,3.38
20041210,3.38
20041213,3.38
20041214,3.38
20041215,3.4
20041216,3.4
20041217,3.4
20041220,3.4
20041221,3.41
20041222,3.41
20041223,3.41
20041224,3.42
20041227,3.42
20041228,3.42
20041229,3.42
20041230,3.43
20050103,3.45
20050104,3.45
20050105,3.45
20050106,3.45
20050107,3.45
20050110,3.45
20050111,3.45
20050112,3.45
20050113,3.45
20050114,3.45
20050117,3.45
20050118,3.45
20050119,3.46
20050120,3.46
20050121,3.48
20050124,3.49
20050125,3.52
20050126,3.53
20050127,3.53
20050128,3.52
20050131,3.57
20050201,3.58
20050202,3.58
20050203,3.59
20050204,3.6
20050207,3.6
20050211,3.63
20050214,3.63
20050215,3.63
20050216,3.6
20050217,3.59
20050218,3.57
20050221,3.56
20050222,3.57
20050223,3.57
20050224,3.57
20050225,3.57
20050228,3.55
20050302,3.55
20050303,3.55
20050304,3.55
20050307,3.55
20050308,3.55
20050309,3.55
20050310,3.55
20050311,3.55
20050314,3.55
20050315,3.55
20050316,3.55
20050317,3.55
20050318,3.55
20050321,3.55
20050322,3.55
20050323,3.55
20050324,3.55
20050325,3.55
20050328,3.55
20050329,3.55
20050330,3.54
20050331,3.54
20050401,3.54
20050404,3.54
20050406,3.54
20050407,3.54
20050408,3.53
20050411,3.53
20050412,3.53
20050413,3.53
20050414,3.53
20050415,3.52
20050418,3.51
20050419,3.51
20050420,3.5
20050421,3.5
20050422,3.5
20050425,3.5
20050426,3.5
20050427,3.49
20050428,3.49
20050429,3.48
20050502,3.48
20050503,3.49
20050504,3.49
20050506,3.49
20050509,3.5
20050510,3.51
20050511,3.51
20050512,3.51
20050513,3.51
20050516,3.51
20050517,3.51
20050518,3.51
20050519,3.51
20050520,3.51
20050523,3.51
20050524,3.51
20050525,3.51
20050526,3.51
20050527,3.52
20050530,3.52
20050531,3.52
20050601,3.52
20050602,3.52
20050603,3.5
20050607,3.51
20050608,3.5
20050609,3.5
20050610,3.5
20050613,3.51
20050614,3.51
20050615,3.52
20050616,3.52
20050617,3.52
20050620,3.51
20050621,3.51
20050622,3.52
20050623,3.52
20050624,3.51
20050627,3.51
20050628,3.51
20050629,3.52
20050630,3.54
20050701,3.53
20050704,3.54
20050705,3.53
20050706,3.53
20050707,3.53
20050708,3.53
20050711,3.53
20050712,3.52
20050713,3.52
20050714,3.51
20050715,3.51
20050718,3.5
20050719,3.5
20050720,3.5
20050721,3.49
20050722,3.48
20050725,3.48
20050726,3.49
20050727,3.49
20050728,3.49
20050729,3.49
20050801,3.5
20050802,3.5
20050803,3.5
20050804,3.5
20050805,3.5
20050808,3.5
20050809,3.5
20050810,3.5
20050811,3.5
20050812,3.5
20050816,3.49
20050817,3.49
20050818,3.49
20050819,3.48
20050822,3.48
20050823,3.49
20050824,3.49
20050825,3.49
20050826,3.49
20050829,3.49
20050830,3.51
20050831,3.51
20050901,3.51
20050902,3.51
20050905,3.53
20050906,3.54
20050907,3.55
20050908,3.57
20050909,3.58
20050912,3.58
20050913,3.59
20050914,3.64
20050915,3.66
20050916,3.7
20050920,3.76
20050921,3.79
20050922,3.81
20050923,3.83
20050926,3.86
20050927,3.87
20050928,3.94
20050929,3.93
20050930,3.93
20051004,3.98
20051005,3.98
20051006,3.97
20051007,3.97
20051010,3.98
20051011,3.97
20051012,3.97
20051013,3.92
20051014,3.92
20051017,3.92
20051018,3.9
20051019,3.87
20051020,3.87
20051021,3.87
20051024,3.88
20051025,3.89
20051026,3.89
20051027,3.9
20051028,3.91
20051031,3.95
20051101,3.93
20051102,3.95
20051103,3.96
20051104,3.96
20051107,3.96
20051108,3.95
20051109,3.95
20051110,3.95
20051111,3.95
20051114,3.95
20051115,3.97
20051116,3.97
20051117,3.97
20051118,3.97
20051121,3.97
20051122,3.97
20051123,3.96
20051124,3.95
20051125,3.95
20051128,3.95
20051129,3.95
20051130,3.95
20051201,3.95
20051202,3.95
20051205,3.96
20051206,3.96
20051207,3.96
20051208,4.03
20051209,4.03
20051212,4.03
20051213,4.04
20051214,4.05
20051215,4.06
20051216,4.07
20051219,4.07
20051220,4.07
20051221,4.07
20051222,4.07
20051223,4.07
20051226,4.07
20051227,4.08
20051228,4.08
20051229,4.09
20060102,4.1
20060103,4.11
20060104,4.12
20060105,4.13
20060106,4.14
20060109,4.15
20060110,4.16
20060111,4.17
20060112,4.17
20060113,4.16
20060116,4.16
20060117,4.16
20060118,4.16
20060119,4.16
20060120,4.16
20060123,4.16
20060124,4.16
20060125,4.16
20060126,4.16
20060127,4.16
20060131,4.18
20060201,4.2
20060202,4.21
20060203,4.22
20060206,4.24
20060207,4.25
20060208,4.26
20060209,4.26
20060210,4.26
20060213,4.26
20060214,4.26
20060215,4.26
20060216,4.26
20060217,4.26
20060220,4.26
20060221,4.26
20060222,4.26
20060223,4.26
20060224,4.26
20060227,4.26
20060228,4.26
20060302,4.26
20060303,4.26
20060306,4.27
20060307,4.27
20060308,4.27
20060309,4.27
20060310,4.27
20060313,4.27
20060314,4.27
20060315,4.27
20060316,4.27
20060317,4.27
20060320,4.27
20060321,4.27
20060322,4.27
20060323,4.27
20060324,4.27
20060327,4.27
20060328,4.27
20060329,4.27
20060330,4.27
20060331,4.27
20060403,4.27
20060404,4.28
20060405,4.29
20060406,4.29
20060407,4.29
20060410,4.3
20060411,4.31
20060412,4.35
20060413,4.35
20060414,4.36
20060417,4.36
20060418,4.36
20060419,4.36
20060420,4.36
20060421,4.36
20060424,4.36
20060425,4.36
20060426,4.36
20060427,4.36
20060428,4.36
20060502,4.36
20060503,4.36
20060504,4.36
20060508,4.36
20060509,4.36
20060510,4.36
20060511,4.36
20060512,4.36
20060515,4.36
20060516,4.36
20060517,4.36
20060518,4.36
20060519,4.36
20060522,4.36
20060523,4.36
20060524,4.36
20060525,4.36
20060526,4.36
20060529,4.36
20060530,4.36
20060601,4.36
20060602,4.36
20060605,4.36
20060607,4.36
20060608,4.41
20060609,4.41
20060612,4.41
20060613,4.41
20060614,4.41
20060615,4.41
20060616,4.44
20060619,4.48
20060620,4.5
20060621,4.51
20060622,4.55
20060623,4.55
20060626,4.56
20060627,4.57
20060628,4.57
20060629,4.6
20060630,4.59
20060703,4.59
